id	orgName	QID	dbl_id
dbl_010_org_0	Dartmouth College Class of 1969	Q114992238	
dbl_010_org_1	Dartmouth Black Lives	Q114647391	
dbl_010_org_2	United States Armed Forces	Q11211	
dbl_010_org_3	Supreme Court of the United States	Q11201	
dbl_010_org_4	Dartmouth College	Q49116	
dbl_010_org_5	Yeshiva University	Q1048851	
dbl_010_org_6	Columbia University	Q49088	
dbl_010_org_7	Dartmouth College	Q49116	
dbl_010_org_8	Dartmouth College	Q49116	
dbl_010_org_9	United States Armed Forces	Q11211	
dbl_010_org_10	Columbia University	Q49088	
dbl_010_org_11	Columbia University	Q49088	
dbl_010_org_12	College of William & Mary	Q875637	
dbl_010_org_13	Columbia University	Q49088	
dbl_010_org_14	Dartmouth College	Q49116	
dbl_010_org_15	Ivy League	Q49113	
dbl_010_org_16	Columbia University	Q49088	
dbl_010_org_17	Ivy League	Q49113	
dbl_010_org_18	Yale University	Q49112	
dbl_010_org_19	Columbia University	Q49088	
dbl_010_org_20	Dartmouth College	Q49116	
dbl_010_org_21	Dartmouth College	Q49116	
dbl_010_org_22	Dartmouth College	Q49116	
dbl_010_org_23	Dartmouth College	Q49116	
dbl_010_org_24	Dartmouth College	Q49116	
dbl_010_org_25	Dartmouth College	Q49116	
dbl_010_org_26	Dartmouth College	Q49116	
dbl_010_org_27	Dartmouth College	Q49116	
dbl_010_org_28	Dartmouth College	Q49116	
dbl_010_org_29	Dartmouth Big Green football	Q5225674	
dbl_010_org_30	Dartmouth College	Q49116	
dbl_010_org_31	Dartmouth Big Green football	Q5225674	
dbl_010_org_32	Dartmouth College	Q49116	
dbl_010_org_33	Dartmouth Big Green football	Q5225674	
dbl_010_org_34	wrestling team		dbl_0003
dbl_010_org_35	wrestling team		dbl_0003
dbl_010_org_36	wrestling team		dbl_0003
dbl_010_org_37	wrestling team		dbl_0003
dbl_010_org_38	Dartmouth Big Green football	Q5225674	
dbl_010_org_39	wrestling team		dbl_0003
dbl_010_org_40	Dartmouth College	Q49116	
dbl_010_org_41	Dartmouth College	Q49116	
dbl_010_org_42	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_43	Dartmouth College	Q49116	
dbl_010_org_44	Dartmouth College	Q49116	
dbl_010_org_45	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_46	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_47	Dartmouth College	Q49116	
dbl_010_org_48	Dartmouth College	Q49116	
dbl_010_org_49	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_50	Dartmouth College	Q49116	
dbl_010_org_51	Dartmouth College Office of Admissions	Q115188183	
dbl_010_org_52	Dartmouth College	Q49116	
dbl_010_org_53	Dartmouth College	Q49116	
dbl_010_org_54	Roxbury Community-University Center for Inner-City Change	Q115188354	
dbl_010_org_55	Boston City Council	Q4947808	
dbl_010_org_56	Dartmouth College	Q49116	
dbl_010_org_57	Dartmouth College	Q49116	
dbl_010_org_58	Dartmouth College	Q49116	
dbl_010_org_59	Dartmouth College	Q49116	
dbl_010_org_60	Ivy League	Q49113	
dbl_010_org_61	Dartmouth College	Q49116	
dbl_010_org_62	Dartmouth College	Q49116	
dbl_010_org_63	Dartmouth College	Q49116	
dbl_010_org_64	Dartmouth College Department of Sociology	Q115188229	
dbl_010_org_65	Dartmouth College	Q49116	
dbl_010_org_66	Project IMPRESS (Interdisciplinary Machine Process Research and Experimentation in the Social Science)	Q115188332	
dbl_010_org_67	Project IMPRESS (Interdisciplinary Machine Process Research and Experimentation in the Social Science)	Q115188332	
dbl_010_org_68	Project IMPRESS (Interdisciplinary Machine Process Research and Experimentation in the Social Science)	Q115188332	
dbl_010_org_69	Dartmouth College Department of Sociology	Q115188229	
dbl_010_org_70	Dartmouth College	Q49116	
dbl_010_org_71	Dartmouth College	Q49116	
dbl_010_org_72	Dartmouth College	Q49116	
dbl_010_org_73	Dartmouth College	Q49116	
dbl_010_org_74	A Better Chance	Q25469497	
dbl_010_org_75	A Better Chance	Q25469497	
dbl_010_org_76	A Better Chance	Q25469497	
dbl_010_org_77	A Better Chance	Q25469497	
dbl_010_org_78	A Better Chance	Q25469497	
dbl_010_org_79	A Better Chance	Q25469497	
dbl_010_org_80	A Better Chance	Q25469497	
dbl_010_org_81	Dartmouth College	Q49116	
dbl_010_org_82	Dartmouth College	Q49116	
dbl_010_org_83	Dartmouth College	Q49116	
dbl_010_org_84	Dartmouth College	Q49116	
dbl_010_org_85	Dartmouth College	Q49116	
dbl_010_org_86	Dartmouth College	Q49116	
dbl_010_org_87	Dartmouth College	Q49116	
dbl_010_org_88	Dartmouth College	Q49116	
dbl_010_org_89	Dartmouth College	Q49116	
dbl_010_org_90	Dartmouth College	Q49116	
dbl_010_org_91	A Better Chance	Q25469497	
dbl_010_org_92	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_93	Dartmouth College	Q49116	
dbl_010_org_94	Dartmouth College	Q49116	
dbl_010_org_95	Dartmouth College	Q49116	
dbl_010_org_96	Dartmouth College	Q49116	
dbl_010_org_97	Dartmouth College	Q49116	
dbl_010_org_98	Dartmouth College	Q49116	
dbl_010_org_99	Dartmouth College	Q49116	
dbl_010_org_100	Dartmouth College	Q49116	
dbl_010_org_101	Dartmouth College	Q49116	
dbl_010_org_102	Dartmouth College	Q49116	
dbl_010_org_103	The Dartmouth Conservative Society		dbl_0002
dbl_010_org_104	The Dartmouth Review	Q7729074	
dbl_010_org_105	Dartmouth College	Q49116	
dbl_010_org_106	New Hampshire Union Leader	Q7008331	
dbl_010_org_107	New Hampshire Union Leader	Q7008331	
dbl_010_org_108	Dartmouth College	Q49116	
dbl_010_org_109	Dartmouth Black Lives	Q114647391	
dbl_010_org_110	Dartmouth College	Q49116	
dbl_010_org_111	Dartmouth College	Q49116	
dbl_010_org_112	Dartmouth College	Q49116	
dbl_010_org_113	Dartmouth College	Q49116	
dbl_010_org_114	Dartmouth College	Q49116	
dbl_010_org_115	The Tabard	Q115188368	
dbl_010_org_116	Sigma Chi	Q768929	
dbl_010_org_117	Sigma Chi	Q768929	
dbl_010_org_118	The Tabard	Q115188368	
dbl_010_org_119	The Tabard	Q115188368	
dbl_010_org_120	Beta Theta Pi	Q4897282	
dbl_010_org_121	Beta Theta Pi	Q4897282	
dbl_010_org_122	Dartmouth Big Green football	Q5225674	
dbl_010_org_123	Dartmouth College	Q49116	
dbl_010_org_124	The Tabard	Q115188368	
dbl_010_org_125	The Tabard	Q115188368	
dbl_010_org_126	The Tabard	Q115188368	
dbl_010_org_127	The Tabard	Q115188368	
dbl_010_org_128	Sigma Chi	Q768929	
dbl_010_org_129	The Tabard	Q115188368	
dbl_010_org_130	Sigma Chi	Q768929	
dbl_010_org_131	Sigma Chi	Q768929	
dbl_010_org_132	The Tabard	Q115188368	
dbl_010_org_133	Dartmouth College	Q49116	
dbl_010_org_134	Sigma Chi	Q768929	
dbl_010_org_135	The Tabard	Q115188368	
dbl_010_org_136	The Tabard	Q115188368	
dbl_010_org_137	Dartmouth College	Q49116	
dbl_010_org_138	The Tabard	Q115188368	
dbl_010_org_139	Dartmouth College	Q49116	
dbl_010_org_140	The Tabard	Q115188368	
dbl_010_org_141	Afro-American Society at Dartmouth College	Q114879775	
dbl_010_org_142	Dartmouth College	Q49116	
dbl_010_org_143	The Tabard	Q115188368	
dbl_010_org_144	Dartmouth College	Q49116	
dbl_010_org_145	Office of Institutional Research and Counseling	Q115200630	
dbl_010_org_146	Dartmouth College	Q49116	
dbl_010_org_147	Dartmouth College	Q49116	
dbl_010_org_148	Black Alumni of Dartmouth Association	Q115010917	
dbl_010_org_149	Dartmouth College	Q49116	
dbl_010_org_150	Dartmouth College	Q49116	
dbl_010_org_151	Dartmouth College	Q49116	
dbl_010_org_152	Dartmouth College	Q49116	
dbl_010_org_153	Dartmouth College	Q49116	
dbl_010_org_154	Dartmouth College	Q49116	
dbl_010_org_155	Dartmouth College	Q49116	
dbl_010_org_156	Dartmouth College	Q49116	
dbl_010_org_157	Black Alumni of Dartmouth Association	Q115010917	
dbl_010_org_158	Dartmouth College	Q49116	
dbl_010_org_160	Harvard University	Q13371	
dbl_010_org_161	Harvard University	Q13371	
dbl_010_org_162	Dartmouth College	Q49116	
dbl_010_org_163	Dartmouth College Department of Sociology	Q115188229	
dbl_010_org_164	Dartmouth College	Q49116	
dbl_010_org_165	Dartmouth College	Q49116	
dbl_010_org_166	Dartmouth College	Q49116	
dbl_010_org_167	Dartmouth College	Q49116	
dbl_010_org_168	Dartmouth College Department of African and African American Studies	Q115188245	
dbl_010_org_169	Dartmouth College Department of African and African American Studies	Q115188245	
